STRECKE_NR,RICHTUNG,KM_I,KM_L,LAENGE,GEOGR_BREITE,GEOGR_LAENGE,GK_R_DGN,GK_H_DGN
6340,0,102650089,"26,5 + 89",7,51.24347152,12.01166254,3710357.555,5683043.547
6340,0,102660040,"26,6 + 40",12,51.24301405,12.01161546,3710356.356,5682992.533
6340,0,102860080,"28,6 + 80",8,51.22703958,11.99935202,3709572.841,5681180.81
6340,0,103000041,"30,0 + 41",5,51.21952843,11.98447305,3708567.742,5680303.082
6340,0,103020064,"30,2 + 64",11,51.21769876,11.98317345,3708485.238,5680095.898
6340,0,103100000,"31,0 + 0",4,51.21194814,11.97811511,3708157.861,5679441.976
6340,0,103190030,"31,9 + 30",8,51.204877,11.97153525,3707730.033,5678636.907
6340,0,103190087,"31,9 + 87",8,51.20464187,11.9707995,3707679.686,5678608.676
6340,0,103200075,"32,0 + 75",6,51.20429136,11.969665,3707601.997,5678566.487
6340,0,103230037,"32,3 + 37",23,51.20375411,11.96603049,3707350.472,5678496.473
6340,0,103230082,"32,3 + 82",38,51.20371959,11.96538748,3707305.7,5678490.82
6340,0,103260030,"32,6 + 30",178,51.20360518,11.96183621,3707058.088,5678468.083
6340,0,103280026,"32,8 + 26",11,51.20358583,11.95902793,3706861.961,5678458.022
6340,0,103400015,"34,0 + 15",6,51.20443439,11.94246746,3705701.103,5678505.914
6340,0,103490024,"34,9 + 24",5,51.20181314,11.93057705,3704881.967,5678181.162
6340,0,103730025,"37,3 + 25",4,51.18538769,11.90942076,3703476.068,5676295.544
6340,0,103960057,"39,6 + 57",4,51.17814776,11.87791685,3701305.542,5675403.58
6340,0,104020080,"40,2 + 80",8,51.17624097,11.86953928,3700728.153,5675168.598
6340,0,104050000,"40,5 + 0",62,51.1755677,11.86658093,3700524.249,5675085.643
6340,0,104070029,"40,7 + 29",81,51.17486984,11.86349991,3700311.869,5674999.628
6340,0,104100003,"41,0 + 3",66,51.1740377,11.85981197,3700057.63,5674897.034
6340,0,104150060,"41,5 + 60",8,51.17233588,11.85232078,3699541.224,5674687.398
6340,0,104290060,"42,9 + 60",8,51.16884128,11.83314045,3698215.146,5674246.843
6340,0,104300020,"43,0 + 20",8,51.16875702,11.83229303,3698156.252,5674235.188
6340,0,104300079,"43,0 + 79",73,51.16867488,11.83145955,3698098.324,5674223.806
6340,0,104320026,"43,2 + 26",40,51.16847005,11.82938298,3697953.998,5674195.432
6340,0,104340099,"43,4 + 99",75,51.1680892,11.82552663,3697685.973,5674142.699
6340,0,104370039,"43,7 + 39",113,51.16775354,11.82213667,3697450.362,5674096.258
6340,0,104460033,"44,6 + 33",4,51.16646917,11.80951881,3696573.508,5673919.601
6340,0,104570000,"45,7 + 0",6,51.16252578,11.79570443,3695624.179,5673444.168
6340,0,104610022,"46,1 + 22",5,51.16051722,11.79058624,3695274.725,5673207.167
6340,0,104660039,"46,6 + 39",5,51.15809079,11.78428219,3694844.06,5672920.572
6340,0,104760029,"47,6 + 29",11,51.15344588,11.77221003,3694019.205,5672372.037
6340,0,104760096,"47,6 + 96",4,51.15313093,11.77139365,3693963.421,5672334.854
6340,0,105130029,"51,3 + 29",5,51.14135424,11.72367479,3690674.066,5670900.245
6340,0,105190010,"51,9 + 10",128,51.13702173,11.71919531,3690378.471,5670406.765
6340,0,105200003,"52,0 + 3",10,51.13622076,11.71881459,3690355.125,5670316.693
6340,0,105210008,"52,1 + 8",23,51.13529552,11.71851996,3690338.313,5670213.022
6340,0,105250025,"52,5 + 25",6,51.13155439,11.71826575,3690335.907,5669796.262
6340,0,105260061,"52,6 + 61",6,51.13033451,11.71814787,3690332.673,5669660.277
6340,0,105420075,"54,2 + 75",4,51.11645093,11.71332289,3690051.975,5668103.622
6340,0,105430085,"54,3 + 85",4,51.11552448,11.71277975,3690017.753,5667999.177
6340,0,105510065,"55,1 + 65",112,51.11150061,11.70422977,3689435.655,5667529.585
6340,0,105560042,"55,6 + 42",65,51.1105658,11.69758113,3688973.98,5667408.519
6340,0,105580050,"55,8 + 50",86,51.11015725,11.69468227,3688772.684,5667355.639
6340,0,105640000,"56,4 + 0",65,51.10907668,11.68701986,3688240.593,5667215.827
6340,0,105650049,"56,5 + 49",37,51.10887808,11.68491867,3688094.281,5667188.366
6340,0,105750059,"57,5 + 59",85,51.10808863,11.67063,3687097.022,5667064.14
6340,0,105770097,"57,7 + 97",8,51.10760021,11.66732201,3686867.373,5667001.412
6340,0,105780090,"57,8 + 90",66,51.10740904,11.66602954,3686777.646,5666976.868
6340,0,105790024,"57,9 + 24",7,51.10733911,11.66555702,3686744.843,5666967.891
6340,0,105840045,"58,4 + 45",4,51.10626647,11.65831705,3686242.216,5666830.243
6340,0,105990029,"59,9 + 29",73,51.10046639,11.63990736,3684976.3,5666138.708
6340,0,106060099,"60,6 + 99",7,51.0945446,11.63448036,3684619.832,5665466.433
6340,0,106100016,"61,0 + 16",49,51.09190932,11.63276135,3684509.923,5665169.015
6340,0,106100080,"61,0 + 80",16,51.09138623,11.63238175,3684485.416,5665109.883
6340,0,106130077,"61,3 + 77",8,51.08908909,11.63022562,3684343.526,5664848.983
6340,0,106130092,"61,3 + 92",9,51.08897472,11.63011212,3684336.03,5664835.978
6340,0,106140049,"61,4 + 49",49,51.08854047,11.62967985,3684307.477,5664786.596
6340,0,106150083,"61,5 + 83",14,51.08751973,11.6286633,3684240.325,5664670.521
6340,0,106210000,"62,1 + 0",12,51.08381134,11.62426432,3683946.888,5664247.056
6340,0,106270039,"62,7 + 39",4,51.08052651,11.61679099,3683436.333,5663863.056
6340,0,106300065,"63,0 + 65",13,51.07946284,11.61247167,3683137.919,5663733.998
6340,0,106480079,"64,8 + 79",11,51.07248986,11.59096358,3681658.319,5662905.151
6340,0,106550064,"65,5 + 64",12,51.06763024,11.58511756,3681267.656,5662350.233
6340,0,106610039,"66,1 + 39",5,51.06420741,11.57896748,3680849.995,5661954.408
6340,0,106640076,"66,4 + 76",12,51.06222585,11.57532935,3680602.726,5661725.08
6340,0,106760019,"67,6 + 19",27,51.0565943,11.56182354,3679677.92,5661065.677
6340,0,107020095,"70,2 + 95",2,51.03794579,11.54122738,3678305.774,5658941.441
6340,0,107120079,"71,2 + 79",9,51.03174818,11.53173164,3677663.577,5658229.169
6340,0,107170046,"71,7 + 46",2,51.0308824,11.52523888,3677211.508,5658117.238
6340,0,107180079,"71,8 + 79",17,51.03071456,11.52336107,3677080.444,5658094.055
6340,0,107230069,"72,3 + 69",103,51.02993313,11.51649566,3676601.896,5657990.663
6340,0,107300080,"73,0 + 80",8,51.02736397,11.50722098,3675961.115,5657682.719
6340,0,107480049,"74,8 + 49",7,51.02443542,11.48262279,3674246.723,5657298.538
6340,0,107490034,"74,9 + 34",12,51.02438782,11.48141372,3674162.089,5657290.385
6340,0,107510067,"75,1 + 67",8,51.02459274,11.47811583,3673929.986,5657305.389
6340,0,107590075,"75,9 + 75",89,51.02723572,11.46740639,3673168.906,5657574.138
6340,0,107830070,"78,3 + 70",8,51.02188448,11.43483012,3670903.588,5656902.889
6340,0,107890039,"78,9 + 39",5,51.02009288,11.42729974,3670381.89,5656686.179
6340,0,107890059,"78,9 + 59",9,51.01998957,11.42706639,3670365.898,5656674.148
6340,0,107920071,"79,2 + 71",8,51.01828545,11.42353289,3670124.245,5656476.441
6340,0,108010060,"80,1 + 60",8,51.01409362,11.41283745,3669389.159,5655985.561
6340,0,108040059,"80,4 + 59",5,51.0135283,11.40867776,3669099.358,5655913.131
6340,0,108120010,"81,2 + 10",8,51.01262625,11.39809842,3668360.334,5655788.58
6340,0,108180040,"81,8 + 40",5,51.01099358,11.38949892,3667762.835,5655587.375
6340,0,108340060,"83,4 + 60",8,51.00744527,11.36714188,3666206.762,5655142.058
6340,0,108400090,"84,0 + 90",8,51.005422,11.3587653,3665626.151,5654898.161
6340,0,108410069,"84,1 + 69",7,51.00505246,11.35780412,3665560.014,5654854.898
6340,0,108480070,"84,8 + 70",8,51.0003381,11.35131997,3665121.707,5654315.985
6340,0,108530097,"85,3 + 97",12,50.99567459,11.3465264,3664801.79,5653786.545
6340,0,108570060,"85,7 + 60",4,50.9931451,11.34326375,3664581.726,5653497.907
6340,0,108670049,"86,7 + 49",17,50.99110105,11.33050782,3663693.506,5653242.154
6340,0,108700075,"87,0 + 75",6,50.99158612,11.32595056,3663371.889,5653286.001
6340,0,108700094,"87,0 + 94",7,50.99159197,11.32568024,3663352.892,5653286.052
6340,0,108710038,"87,1 + 38",8,50.99160693,11.3250543,3663308.9,5653286.33
6340,0,108710086,"87,1 + 86",7,50.9916235,11.32437149,3663260.91,5653286.661
6340,0,108730031,"87,3 + 31",9,50.99158036,11.32230898,3663116.277,5653277.298
6340,0,108730039,"87,3 + 39",5,50.99157743,11.32219519,3663108.299,5653276.72
6340,0,108740007,"87,4 + 7",17,50.99155513,11.32122787,3663040.473,5653272.101
6340,0,108760080,"87,6 + 80",10,50.99162929,11.31733489,3662766.934,5653271.748
6340,0,108870039,"88,7 + 39",5,50.99207389,11.3022709,3661707.924,5653288.056
6340,0,108910000,"89,1 + 0",8,50.99172491,11.29717502,3661351.415,5653238.076
6340,0,108950020,"89,5 + 20",11,50.99009375,11.29181277,3660980.637,5653044.924
6340,0,108960070,"89,6 + 70",12,50.98938589,11.28999483,3660855.463,5652962.222
6340,0,108970002,"89,7 + 2",23,50.98923483,11.28960706,3660828.763,5652944.574
6340,0,109280099,"92,8 + 99",5,50.98512762,11.24694244,3657847.54,5652395.543
6340,0,109380081,"93,8 + 81",5,50.98446694,11.23300814,3656871.457,5652292.323
6340,0,109440070,"94,4 + 70",12,50.98422786,11.2246299,3656284.025,5652247.941
6340,0,109470064,"94,7 + 64",3,50.98433881,11.22045646,3655990.635,5652251.446
6340,0,109520079,"95,2 + 79",13,50.98610384,11.21374314,3655513.395,5652433.593
6340,0,109600009,"96,0 + 9",9,50.98985948,11.20519295,3654900.608,5652833.339
6340,0,109740077,"97,4 + 77",8,50.99140919,11.18555351,3653516.768,5652964.644
6340,0,109780020,"97,8 + 20",10,50.99044648,11.18090276,3653193.455,5652847.889
6340,0,109910055,"99,1 + 55",8,50.9897472,11.16195568,3651865.626,5652730.918
6340,0,110030099,"100,3 + 99",77,50.99215371,11.14460951,3650640.091,5652963.019
6340,0,110060070,"100,6 + 70",8,50.99268155,11.14083155,3650373.176,5653014.021
6340,0,110080062,"100,8 + 62",3,50.99292855,11.1381195,3650181.998,5653035.968
6340,0,110320037,"103,2 + 37",11,50.98642818,11.10676312,3648001.509,5652249.527
6340,0,110400003,"104,0 + 3",10,50.98366209,11.09677204,3647308.807,5651921.847
6340,0,110400083,"104,0 + 83",26,50.98337298,11.09572877,3647236.471,5651887.605
6340,0,110620002,"106,2 + 2",3,50.97620917,11.06799792,3645311.763,5651035.764
6340,0,110620024,"106,2 + 24",3,50.97616974,11.06769104,3645290.336,5651030.773
6340,0,110640032,"106,4 + 32",15,50.97579018,11.06479147,3645087.899,5650982.847
6340,0,110640033,"106,4 + 33",15,50.97578809,11.0647776,3645086.932,5650982.587
6340,0,110780004,"107,8 + 4",3,50.97362294,11.04562585,3643748.691,5650704.256
6340,0,110800027,"108,0 + 27",41,50.97320534,11.04252339,3643532.099,5650651.764
6340,0,110800085,"108,0 + 85",49,50.97303379,11.04174276,3643477.805,5650631.163
6340,0,110830049,"108,3 + 49",15,50.97203615,11.03833411,3643241.487,5650513.569
6340,0,110830051,"108,3 + 51",100,50.97202845,11.03830852,3643239.714,5650512.662
6340,0,110840015,"108,4 + 15",26,50.97178158,11.03749036,3643183.013,5650483.614
6340,0,110890008,"108,9 + 8",18,50.96997974,11.03111823,3642741.015,5650270.842
6340,0,110920025,"109,2 + 25",43,50.96872483,11.02707021,3642460.546,5650123.429
6340,0,110930037,"109,3 + 37",16,50.96820052,11.02571141,3642366.712,5650062.486
6340,0,110960083,"109,6 + 83",25,50.96580556,11.02260088,3642155.548,5649790.089
6340,0,111000037,"110,0 + 37",5,50.96321403,11.01968316,3641958.504,5649496.208
6340,0,111130029,"111,3 + 29",65,50.95652289,11.00501292,3640948.247,5648723.807
6340,0,111240074,"112,4 + 74",55,50.94776688,10.99660513,3640383.934,5647733.823
6340,0,111320082,"113,2 + 82",5,50.94178365,10.99021348,3639952.769,5647056.151
6340,0,111350069,"113,5 + 69",39,50.93925244,10.98946384,3639907.681,5646773.176
6340,0,111360039,"113,6 + 39",9,50.93883281,10.98938749,3639903.574,5646726.354
6340,0,111370080,"113,7 + 80",14,50.93757376,10.98916181,3639891.49,5646585.879
6340,0,111390039,"113,9 + 39",4,50.93615404,10.98890654,3639877.807,5646427.476
6340,0,111410029,"114,1 + 29",3,50.93445668,10.98861366,3639862.312,5646238.118
6340,0,111420006,"114,2 + 6",9,50.93376823,10.98850351,3639856.634,5646161.331
6340,0,111500084,"115,0 + 84",15,50.92614069,10.9858911,3639695.852,5645307.952
6340,0,111680009,"116,8 + 9",14,50.92171042,10.96349254,3638134.344,5644773.012
6340,0,111820080,"118,2 + 80",12,50.92514473,10.94362756,3636727.631,5645118.039
6340,0,111910032,"119,1 + 32",8,50.92340525,10.93192342,3635909.873,5644902.938
6340,0,112070010,"120,7 + 10",14,50.9154295,10.91353955,3634640.408,5643982.083
6340,0,112090050,"120,9 + 50",6,50.91427519,10.91065751,3634441.077,5643848.433
6340,0,112200006,"122,0 + 6",8,50.90921086,10.89796275,3633562.887,5643262.071
6340,0,112290045,"122,9 + 45",8,50.90540801,10.88604716,3632735.717,5642817.58
6340,0,112520099,"125,2 + 99",13,50.9052374,10.85468994,3630530.766,5642742.706
6340,0,112540039,"125,4 + 39",3,50.90615956,10.85333587,3630432.955,5642842.89
6340,0,112640000,"126,4 + 0",4,50.91250868,10.84407309,3629763.842,5643532.81
6340,0,112680094,"126,8 + 94",5,50.91577553,10.83931638,3629420.283,5643887.847
6340,0,112690054,"126,9 + 54",4,50.91616476,10.83872593,3629377.685,5643930.108
6340,0,113040082,"130,4 + 82",3,50.92915398,10.7932946,3626147.991,5645296.343
6340,0,113180040,"131,8 + 40",3,50.92973334,10.77418289,3624802.941,5645328.305
6340,0,113240062,"132,4 + 62",7,50.92918265,10.76537944,3624185.555,5645252.203
6340,0,113450021,"134,5 + 21",7,50.93470583,10.73785077,3622235.887,5645820.633
6340,0,113530067,"135,3 + 67",3,50.93786393,10.72690385,3621458.212,5646153.859
6340,0,113610040,"136,1 + 40",76,50.93908005,10.71616155,3620700.047,5646271.515
6340,0,113630071,"136,3 + 71",7,50.93909998,10.71287569,3620469.056,5646268.365
6340,0,113730045,"137,3 + 45",12,50.93748025,10.69936288,3619523.488,5646066.226
6340,0,113770049,"137,7 + 49",3,50.936282,10.69393808,3619145.265,5645924.167
6340,0,113870039,"138,7 + 39",19,50.93334429,10.68064597,3618218.444,5645576.017
6340,0,113920041,"139,2 + 41",26,50.93185193,10.67390775,3617748.569,5645399.243
6340,0,113940073,"139,4 + 73",14,50.93110544,10.67082775,3617533.944,5645311.298
6340,0,113970029,"139,7 + 29",5,50.93006476,10.66758264,3617308.445,5645190.374
6340,0,114540049,"145,4 + 49",5,50.92496886,10.59209358,3612014.021,5644506.288
6340,0,114600069,"146,0 + 69",3,50.92677203,10.58376363,3611424.078,5644694.264
6340,0,114680028,"146,8 + 28",43,50.93010007,10.5743494,3610754.336,5645050.304
6340,0,114690044,"146,9 + 44",7,50.93062257,10.57292236,3610652.78,5645106.286
6340,0,114800032,"148,0 + 32",3,50.93552222,10.55953165,3609699.937,5645631.331
6340,0,114950099,"149,5 + 99",51,50.94242154,10.54011314,3608319,5646370.126
6340,0,114960012,"149,6 + 12",10,50.94246322,10.53994038,3608306.762,5646374.509
6340,0,115040059,"150,4 + 59",3,50.94365173,10.52811668,3607473.065,5646489.437
6340,0,115080031,"150,8 + 31",24,50.94374312,10.52282657,3607101.081,5646491.915
6340,0,115090081,"150,9 + 81",3,50.94380337,10.52069487,3606951.133,5646495.526
6340,0,115100089,"151,0 + 89",4,50.94385572,10.51916065,3606843.193,5646499.128
6340,0,115250036,"152,5 + 36",7,50.94553453,10.4987567,3605405.469,5646656.544
6340,0,115330020,"153,3 + 20",16,50.94627153,10.48768039,3604625.432,5646722.771
6340,0,115370065,"153,7 + 65",9,50.9460173,10.48136808,3604182.411,5646685.563
6340,0,115390045,"153,9 + 45",54,50.94576225,10.47883999,3604005.321,5646653.627
6340,0,115530015,"155,3 + 15",16,50.9432965,10.45974436,3602668.814,5646352.609
6340,0,115740064,"157,4 + 64",4,50.94499473,10.4303748,3600601.108,5646501.086
6340,0,115750016,"157,5 + 16",70,50.94522581,10.42973175,3600555.419,5646525.916
6340,0,115750016,"157,5 + 16",4,50.94522581,10.42973175,3600555.419,5646525.916
6340,0,116010060,"160,1 + 60",6,50.95696687,10.39702335,3598232.079,5647787.95
6340,0,116020095,"160,2 + 95",11,50.95756578,10.39535254,3598113.431,5647852.351
6340,0,116030085,"160,3 + 85",12,50.95796508,10.39423868,3598034.335,5647895.289
6340,0,116060027,"160,6 + 27",45,50.95903049,10.39123624,3597821.158,5648009.822
6340,0,116150039,"161,5 + 39",3,50.96241309,10.37942924,3596984.62,5648370.523
6340,0,116280086,"162,8 + 86",13,50.96576139,10.3607916,3595668.454,5648718.667
6340,0,116330079,"163,3 + 79",5,50.96733491,10.35423758,3595204.853,5648885.231
6340,0,116410050,"164,1 + 50",50,50.97106471,10.34501541,3594549.496,5649288.282
6340,0,116490047,"164,9 + 47",25,50.97533656,10.33590679,3593901.124,5649751.858
6340,0,116510045,"165,1 + 45",6,50.97640843,10.33365799,3593741.033,5649868.235
6340,0,116520058,"165,2 + 58",10,50.97700359,10.33235557,3593648.369,5649932.787
6340,0,116520074,"165,2 + 74",9,50.97708273,10.33216549,3593634.861,5649941.35
6340,0,116540035,"165,4 + 35",26,50.97781769,10.33019295,3593494.858,5650020.607
6340,0,116570025,"165,7 + 25",6,50.97898307,10.32650458,3593233.503,5650145.579
6340,0,116600004,"166,0 + 4",16,50.97962196,10.3226744,3592963.253,5650211.818
6340,0,116620086,"166,2 + 86",6,50.97978626,10.31867517,3592682.083,5650225.064
6340,0,116650075,"166,5 + 75",16,50.97957188,10.31457738,3592394.745,5650196.078
6340,0,116700020,"167,0 + 20",6,50.97913215,10.30828268,3591953.571,5650139.299
6340,0,116720099,"167,2 + 99",5,50.97887078,10.3043336,3591676.761,5650105.311
6340,0,116730037,"167,3 + 37",20,50.97883515,10.30379574,3591639.06,5650100.679
6340,0,116740066,"167,4 + 66",7,50.97871414,10.30196986,3591511.074,5650084.952
6340,0,116770045,"167,7 + 45",12,50.97845021,10.29802127,3591234.298,5650050.703
6340,0,117130087,"171,3 + 87",3,50.98989975,10.25059763,3587882.307,5651266.817
6340,0,117250079,"172,5 + 79",61,50.9988487,10.24304465,3587335.233,5652253.35
6340,0,117410029,"174,1 + 29",9,51.00853566,10.23002824,3586403.554,5653315.625
6340,0,117420031,"174,2 + 31",172,51.00885052,10.2286641,3586307.233,5653349.054
6340,0,117830083,"178,3 + 83",4,51.00262828,10.17161553,3582314.52,5652591.679
6340,0,117920000,"179,2 + 0",8,51.0039466,10.16020225,3581511.109,5652725.662
6340,0,118200089,"182,0 + 89",9,51.01250941,10.12133236,3578768.397,5653635.997
6340,0,118460095,"184,6 + 95",4,50.99763959,10.09866021,3577202.017,5651957.862
6340,0,118690090,"186,9 + 90",16,50.97788782,10.09001771,3576627.813,5649751.601
6340,0,118810080,"188,1 + 80",3,50.97140482,10.07691222,3575717.971,5649016.888
6340,0,118810087,"188,1 + 87",4,50.97137716,10.07682129,3575711.629,5649013.718
6340,0,118850015,"188,5 + 15",11,50.96999388,10.0726816,3575423.104,5648855.6
6340,0,118920000,"189,2 + 0",6,50.96545006,10.06616793,3574972.89,5648343.496
6340,0,118930023,"189,3 + 23",5,50.96458049,10.06508656,3574898.324,5648245.664
6340,0,118960023,"189,6 + 23",4,50.9624596,10.06244912,3574716.447,5648007.058
6340,0,119010000,"190,1 + 0",12,50.95918358,10.05808424,3574415.036,5647638.215
6340,0,119050084,"190,5 + 84",8,50.95685574,10.05227457,3574010.563,5647373.419
6340,0,119060083,"190,6 + 83",18,50.95640303,10.05106152,3573926.052,5647321.843
6340,2,119140063,"191,4 + 63",6,50.95313107,10.04204939,3573297.995,5646948.876
6340,0,119190076,"191,9 + 76",7,50.95128288,10.03540274,3572833.849,5646736.701
6340,0,119250039,"192,5 + 39",17,50.95052302,10.02752794,3572281.676,5646644.435
6340,0,119330023,"193,3 + 23",6,50.95142971,10.0164728,3571503.445,5646734.535
6340,2,119480043,"194,8 + 43",9,50.94719899,9.99662214,3570114.929,5646244.863
6340,0,119500072,"195,0 + 72",36,50.94610152,9.99386563,3569922.86,5646120.163
6340,0,119600079,"196,0 + 79",5,50.94226166,9.98100458,3569024.71,5645680.907
6340,0,119620017,"196,2 + 17",8,50.9419117,9.97912102,3568892.846,5645640.217
6340,0,119700068,"197,0 + 68",13,50.93975375,9.96750598,3568079.655,5645389.39
6340,0,119830070,"198,3 + 70",9,50.93645077,9.9497331,3566835.196,5645005.724
6340,0,119870012,"198,7 + 12",5,50.93558108,9.94506548,3566508.342,5644904.764
6340,0,120150023,"201,5 + 23",6,50.94118443,9.90694451,3563821.056,5645494.473
6340,0,120320060,"203,2 + 60",8,50.94261554,9.88246757,3562098.807,5645632.813
6340,2,120380027,"203,8 + 27",9,50.94388471,9.87469043,3561550.538,5645767.492
6340,0,120400027,"204,0 + 27",7,50.94453088,9.87203482,3561363.051,5645837.165
6340,0,120440060,"204,4 + 60",10,50.94501883,9.86596065,3560935.525,5645886.418
6340,0,120480067,"204,8 + 67",10,50.94496808,9.86017726,3560529.142,5645876.018
6340,0,120500064,"205,0 + 64",8,50.94530229,9.85742731,3560335.447,5645910.947
6340,0,120520018,"205,2 + 18",10,50.94576497,9.85536281,3560189.761,5645960.733
6340,0,120590027,"205,9 + 27",3,50.94776208,9.84581731,3559516.379,5646175.166
6340,0,120630084,"206,3 + 84",8,50.94777463,9.83932337,3559060.004,5646171.35
6340,0,120670025,"206,7 + 25",9,50.9478216,9.83446882,3558718.793,5646172.705
